po_id,order_date,plant_id,vendor_id,material_id,quantity,unit_price,expected_delivery_date,on_time,actual_delivery_date
PO01946,2023-08-25,ATL001,VEN016,MAT050,2701,22.16,2023-09-07,True,2023-09-07
PO01947,2023-08-26,CLV001,VEN010,MAT003,1114,28.47,2023-09-08,True,2023-09-08
PO01948,2023-08-26,CLV001,VEN020,MAT015,1224,47.96,2023-09-01,True,2023-09-01
PO01949,2023-08-26,CLV001,VEN002,MAT036,2650,45.27,2023-09-01,True,2023-09-01
PO01950,2023-08-26,ATL001,VEN020,MAT008,1493,35.67,2023-09-01,True,2023-09-01
PO01951,2023-08-26,ATL001,VEN002,MAT030,2190,13.22,2023-09-09,True,2023-09-09
PO01952,2023-08-26,ATL001,VEN009,MAT039,2950,15.6,2023-09-07,True,2023-09-07
PO01953,2023-08-26,ATL001,VEN001,MAT047,1467,27.79,2023-09-02,True,2023-09-02
PO01954,2023-08-26,ATL001,VEN011,MAT050,1394,17.08,2023-09-09,True,2023-09-09
PO01955,2023-08-27,CLV001,VEN019,MAT002,2312,12.21,2023-09-05,True,2023-09-05
PO01956,2023-08-27,CLV001,VEN010,MAT003,2412,28.47,2023-09-09,True,2023-09-09
PO01957,2023-08-27,CLV001,VEN013,MAT015,2401,42.34,2023-09-10,True,2023-09-10
PO01958,2023-08-27,ATL001,VEN016,MAT038,1786,36.28,2023-09-03,True,2023-09-03
PO01959,2023-08-27,ATL001,VEN011,MAT050,1611,17.08,2023-09-10,True,2023-09-10
PO01960,2023-08-28,CLV001,VEN010,MAT003,2601,28.47,2023-09-10,True,2023-09-10
PO01961,2023-08-28,CLV001,VEN013,MAT015,1260,42.34,2023-09-11,True,2023-09-11
PO01962,2023-08-28,CLV001,VEN002,MAT036,2045,45.27,2023-09-03,True,2023-09-03
PO01963,2023-08-28,ATL001,VEN010,MAT003,1609,28.47,2023-09-10,True,2023-09-10
PO01964,2023-08-28,ATL001,VEN016,MAT038,1461,36.28,2023-09-04,True,2023-09-04
PO01965,2023-08-28,ATL001,VEN009,MAT039,1664,15.6,2023-09-09,True,2023-09-09
PO01966,2023-08-28,ATL001,VEN011,MAT050,2461,17.08,2023-09-11,True,2023-09-11
PO01967,2023-08-29,CLV001,VEN010,MAT003,2233,28.47,2023-09-11,True,2023-09-11
PO01968,2023-08-29,CLV001,VEN010,MAT012,2927,4.58,2023-09-05,True,2023-09-05
PO01969,2023-08-29,CLV001,VEN013,MAT015,1457,42.34,2023-09-12,True,2023-09-12
PO01970,2023-08-29,CLV001,VEN002,MAT036,2979,45.27,2023-09-04,True,2023-09-04
PO01971,2023-08-29,ATL001,VEN016,MAT008,1059,32.66,2023-09-05,True,2023-09-05
PO01972,2023-08-29,ATL001,VEN016,MAT038,2591,36.28,2023-09-05,True,2023-09-05
PO01973,2023-08-29,ATL001,VEN011,MAT050,1919,17.08,2023-09-12,True,2023-09-12
PO01974,2023-08-30,CLV001,VEN010,MAT003,1326,28.47,2023-09-12,True,2023-09-12
PO01975,2023-08-30,CLV001,VEN013,MAT015,1614,42.34,2023-09-13,True,2023-09-13
PO01976,2023-08-30,CLV001,VEN002,MAT036,1490,45.27,2023-09-05,True,2023-09-05
PO01977,2023-08-30,ATL001,VEN008,MAT020,1364,11.26,2023-09-07,True,2023-09-07
PO01978,2023-08-30,ATL001,VEN016,MAT038,1277,36.28,2023-09-06,True,2023-09-06
PO01979,2023-08-30,ATL001,VEN009,MAT039,1491,15.6,2023-09-11,True,2023-09-11
PO01980,2023-08-31,CLV001,VEN017,MAT043,1016,44.56,2023-09-14,True,2023-09-14
PO01981,2023-08-31,ATL001,VEN015,MAT008,2118,38.93,2023-09-05,True,2023-09-05
PO01982,2023-08-31,ATL001,VEN004,MAT020,2732,12.21,2023-09-13,True,2023-09-13
PO01983,2023-08-31,ATL001,VEN010,MAT038,2439,47.32,2023-09-14,True,2023-09-14
PO01984,2023-08-31,ATL001,VEN020,MAT039,1165,20.01,2023-09-12,True,2023-09-12
PO01985,2023-09-01,CLV001,VEN004,MAT031,2676,43.33,2023-09-09,True,2023-09-09
PO01986,2023-09-01,ATL001,VEN004,MAT020,1196,12.21,2023-09-14,True,2023-09-14
PO01987,2023-09-01,ATL001,VEN016,MAT038,2962,36.28,2023-09-08,True,2023-09-08
PO01988,2023-09-01,ATL001,VEN006,MAT039,2099,17.56,2023-09-14,True,2023-09-14
PO01989,2023-09-02,CLV001,VEN004,MAT031,2393,43.33,2023-09-10,True,2023-09-10
PO01990,2023-09-02,CLV001,VEN009,MAT039,2751,15.6,2023-09-14,True,2023-09-14
PO01991,2023-09-02,ATL001,VEN008,MAT020,2847,11.26,2023-09-10,True,2023-09-10
PO01992,2023-09-02,ATL001,VEN016,MAT038,2744,36.28,2023-09-09,True,2023-09-09
PO01993,2023-09-02,ATL001,VEN009,MAT039,2502,15.6,2023-09-14,True,2023-09-14
PO01994,2023-09-03,CLV001,VEN004,MAT031,1816,43.33,2023-09-11,True,2023-09-11
PO01995,2023-09-03,CLV001,VEN009,MAT039,1284,15.6,2023-09-15,True,2023-09-15
PO01996,2023-09-03,ATL001,VEN020,MAT020,1841,13.53,2023-09-17,True,2023-09-17
PO01997,2023-09-03,ATL001,VEN009,MAT039,1127,15.6,2023-09-15,True,2023-09-15
PO01998,2023-09-04,CLV001,VEN009,MAT011,2699,19.34,2023-09-15,True,2023-09-15
PO01999,2023-09-04,CLV001,VEN011,MAT031,2049,38.26,2023-09-09,True,2023-09-09
PO02000,2023-09-04,ATL001,VEN008,MAT020,2062,11.26,2023-09-12,True,2023-09-12
PO02001,2023-09-04,ATL001,VEN014,MAT028,2976,43.45,2023-09-09,True,2023-09-09
PO02002,2023-09-04,ATL001,VEN009,MAT039,2187,15.6,2023-09-16,True,2023-09-16
PO02003,2023-09-05,CLV001,VEN017,MAT013,2618,18.48,2023-09-10,True,2023-09-10
PO02004,2023-09-05,CLV001,VEN010,MAT022,2142,41.85,2023-09-14,True,2023-09-14
PO02005,2023-09-05,CLV001,VEN004,MAT031,1739,43.33,2023-09-13,True,2023-09-13
PO02006,2023-09-05,CLV001,VEN009,MAT039,1167,15.6,2023-09-17,True,2023-09-17
PO02007,2023-09-05,ATL001,VEN007,MAT028,2152,40.61,2023-09-15,True,2023-09-15
PO02008,2023-09-05,ATL001,VEN009,MAT039,2263,15.6,2023-09-17,True,2023-09-17
PO02009,2023-09-06,CLV001,VEN012,MAT006,2486,27.66,2023-09-15,True,2023-09-15
PO02010,2023-09-06,CLV001,VEN017,MAT013,1887,18.48,2023-09-11,True,2023-09-11
PO02011,2023-09-06,CLV001,VEN010,MAT022,2930,41.85,2023-09-15,True,2023-09-15
PO02012,2023-09-06,CLV001,VEN011,MAT031,2344,38.26,2023-09-11,True,2023-09-11
PO02013,2023-09-06,CLV001,VEN009,MAT039,2004,15.6,2023-09-18,True,2023-09-18
PO02014,2023-09-06,ATL001,VEN008,MAT020,1532,11.26,2023-09-14,True,2023-09-14
PO02015,2023-09-06,ATL001,VEN007,MAT028,2300,40.61,2023-09-16,True,2023-09-16
PO02016,2023-09-06,ATL001,VEN012,MAT039,2110,20.21,2023-09-11,True,2023-09-11
PO02017,2023-09-07,CLV001,VEN012,MAT006,2735,27.66,2023-09-16,True,2023-09-16
PO02018,2023-09-07,CLV001,VEN017,MAT013,2930,18.48,2023-09-12,True,2023-09-12
PO02019,2023-09-07,CLV001,VEN010,MAT022,1208,41.85,2023-09-16,True,2023-09-16
PO02020,2023-09-07,CLV001,VEN011,MAT031,1334,38.26,2023-09-12,True,2023-09-12
PO02021,2023-09-07,CLV001,VEN020,MAT039,1752,20.01,2023-09-19,True,2023-09-19
PO02022,2023-09-07,ATL001,VEN007,MAT028,1654,40.61,2023-09-17,True,2023-09-17
PO02023,2023-09-07,ATL001,VEN016,MAT038,1273,36.28,2023-09-14,True,2023-09-14
PO02024,2023-09-08,CLV001,VEN012,MAT039,2250,20.21,2023-09-13,True,2023-09-13
PO02025,2023-09-08,CLV001,VEN008,MAT043,1849,41.39,2023-09-21,True,2023-09-21
PO02026,2023-09-08,ATL001,VEN018,MAT048,1015,30.1,2023-09-20,True,2023-09-20
PO02027,2023-09-09,CLV001,VEN012,MAT006,1040,27.66,2023-09-18,True,2023-09-18
PO02028,2023-09-09,CLV001,VEN017,MAT013,1483,18.48,2023-09-14,True,2023-09-14
PO02029,2023-09-09,CLV001,VEN010,MAT022,1994,41.85,2023-09-18,True,2023-09-18
PO02030,2023-09-09,CLV001,VEN009,MAT039,2456,15.6,2023-09-21,True,2023-09-21
PO02031,2023-09-09,CLV001,VEN008,MAT043,2508,41.39,2023-09-22,True,2023-09-22
PO02032,2023-09-10,CLV001,VEN012,MAT006,1482,27.66,2023-09-19,True,2023-09-19
PO02033,2023-09-10,CLV001,VEN004,MAT020,1616,12.21,2023-09-23,True,2023-09-23
PO02034,2023-09-10,CLV001,VEN010,MAT022,2618,41.85,2023-09-19,True,2023-09-19
PO02035,2023-09-10,CLV001,VEN009,MAT039,1016,15.6,2023-09-22,True,2023-09-22
PO02036,2023-09-10,CLV001,VEN008,MAT043,1713,41.39,2023-09-23,True,2023-09-23
PO02037,2023-09-10,ATL001,VEN007,MAT048,1434,31.89,2023-09-23,True,2023-09-23
PO02038,2023-09-11,CLV001,VEN015,MAT006,1566,35.74,2023-09-24,True,2023-09-24
PO02039,2023-09-11,CLV001,VEN012,MAT022,1588,52.36,2023-09-23,True,2023-09-23
PO02040,2023-09-11,CLV001,VEN009,MAT039,1071,15.6,2023-09-23,True,2023-09-23
PO02041,2023-09-11,CLV001,VEN008,MAT043,2003,41.39,2023-09-24,True,2023-09-24
PO02042,2023-09-11,ATL001,VEN006,MAT045,2134,12.63,2023-09-18,True,2023-09-18
PO02043,2023-09-11,ATL001,VEN007,MAT048,1985,31.89,2023-09-24,True,2023-09-24
PO02044,2023-09-12,CLV001,VEN012,MAT006,2823,27.66,2023-09-21,True,2023-09-21
PO02045,2023-09-12,CLV001,VEN010,MAT022,1345,41.85,2023-09-21,True,2023-09-21
PO02046,2023-09-12,CLV001,VEN009,MAT039,1484,15.6,2023-09-24,True,2023-09-24
PO02047,2023-09-12,CLV001,VEN008,MAT043,2464,41.39,2023-09-25,True,2023-09-25
PO02048,2023-09-12,ATL001,VEN017,MAT025,1599,14.63,2023-09-23,True,2023-09-23
PO02049,2023-09-12,ATL001,VEN014,MAT028,2807,43.45,2023-09-17,True,2023-09-17
PO02050,2023-09-12,ATL001,VEN006,MAT045,2563,12.63,2023-09-19,True,2023-09-19
PO02051,2023-09-12,ATL001,VEN018,MAT048,2126,30.1,2023-09-24,True,2023-09-24
PO02052,2023-09-13,CLV001,VEN012,MAT006,1211,27.66,2023-09-22,True,2023-09-22
PO02053,2023-09-13,CLV001,VEN014,MAT017,2470,12.07,2023-09-22,True,2023-09-22
PO02054,2023-09-13,CLV001,VEN010,MAT022,1362,41.85,2023-09-22,True,2023-09-22
PO02055,2023-09-13,CLV001,VEN008,MAT043,2820,41.39,2023-09-26,True,2023-09-26
PO02056,2023-09-13,ATL001,VEN006,MAT045,1214,12.63,2023-09-20,True,2023-09-20
PO02057,2023-09-14,ATL001,VEN010,MAT023,2096,20.49,2023-09-23,True,2023-09-23
PO02058,2023-09-14,ATL001,VEN005,MAT026,2962,9.69,2023-09-24,True,2023-09-24
PO02059,2023-09-14,ATL001,VEN006,MAT045,2041,12.63,2023-09-21,True,2023-09-21
PO02060,2023-09-14,ATL001,VEN018,MAT048,2979,30.1,2023-09-26,True,2023-09-26
PO02061,2023-09-15,ATL001,VEN019,MAT045,1608,13.79,2023-09-26,True,2023-09-26
PO02062,2023-09-16,ATL001,VEN006,MAT045,2761,12.63,2023-09-23,True,2023-09-23
PO02063,2023-09-16,ATL001,VEN018,MAT048,1040,30.1,2023-09-28,True,
PO02064,2023-09-17,ATL001,VEN008,MAT044,1006,5.79,2023-10-01,True,
PO02065,2023-09-17,ATL001,VEN006,MAT045,1615,12.63,2023-09-24,True,2023-09-24
PO02066,2023-09-17,ATL001,VEN018,MAT048,2434,30.1,2023-09-29,True,
PO02067,2023-09-18,CLV001,VEN017,MAT043,1800,44.56,2023-10-02,True,
PO02068,2023-09-18,ATL001,VEN018,MAT048,2385,30.1,2023-09-30,True,
PO02069,2023-09-19,ATL001,VEN018,MAT048,1962,30.1,2023-10-01,True,
PO02070,2023-09-20,CLV001,VEN008,MAT043,2035,41.39,2023-10-03,True,
PO02071,2023-09-20,ATL001,VEN008,MAT007,2069,5.41,2023-09-30,True,
PO02072,2023-09-20,ATL001,VEN011,MAT031,1918,38.26,2023-09-25,True,2023-09-25
PO02073,2023-09-20,ATL001,VEN015,MAT037,2238,33.15,2023-09-27,True,2023-09-27
PO02074,2023-09-21,ATL001,VEN011,MAT031,1189,38.26,2023-09-26,True,2023-09-26
PO02075,2023-09-21,ATL001,VEN015,MAT037,2740,33.15,2023-09-28,True,
PO02076,2023-09-21,ATL001,VEN018,MAT048,2934,30.1,2023-10-03,True,
PO02077,2023-09-22,CLV001,VEN015,MAT046,2003,35.28,2023-10-05,True,
PO02078,2023-09-22,ATL001,VEN004,MAT031,1102,43.33,2023-09-30,True,
PO02079,2023-09-22,ATL001,VEN010,MAT035,1786,12.66,2023-10-01,True,
PO02080,2023-09-22,ATL001,VEN018,MAT048,1515,30.1,2023-10-04,True,
PO02081,2023-09-23,ATL001,VEN011,MAT031,2710,38.26,2023-09-28,True,
PO02082,2023-09-23,ATL001,VEN010,MAT035,2817,12.66,2023-10-02,True,
PO02083,2023-09-23,ATL001,VEN005,MAT037,1251,42.57,2023-10-05,True,
PO02084,2023-09-24,ATL001,VEN010,MAT035,1281,12.66,2023-10-03,True,
PO02085,2023-09-24,ATL001,VEN015,MAT037,1474,33.15,2023-10-01,True,
PO02086,2023-09-25,CLV001,VEN016,MAT009,1946,13.23,2023-10-02,True,
PO02087,2023-09-25,CLV001,VEN013,MAT027,1428,42.37,2023-10-02,True,
PO02088,2023-09-25,ATL001,VEN009,MAT035,1775,13.65,2023-10-05,True,
PO02089,2023-09-25,ATL001,VEN015,MAT037,2902,33.15,2023-10-02,True,
PO02090,2023-09-26,CLV001,VEN002,MAT027,1320,36.18,2023-10-01,True,
PO02091,2023-09-26,CLV001,VEN006,MAT029,1165,21.03,2023-10-02,True,
PO02092,2023-09-26,ATL001,VEN016,MAT018,1544,36.17,2023-10-06,True,
PO02093,2023-09-26,ATL001,VEN010,MAT035,2240,12.66,2023-10-05,True,
PO02094,2023-09-27,CLV001,VEN002,MAT027,2244,36.18,2023-10-02,True,
PO02095,2023-09-27,CLV001,VEN008,MAT044,2907,5.79,2023-10-11,True,
PO02096,2023-09-27,ATL001,VEN016,MAT017,1584,16.0,2023-10-06,True,
PO02097,2023-09-27,ATL001,VEN010,MAT018,2338,27.46,2023-10-09,True,
PO02098,2023-09-27,ATL001,VEN008,MAT020,1428,11.26,2023-10-05,True,
PO02099,2023-09-27,ATL001,VEN010,MAT035,2460,12.66,2023-10-06,True,
